Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
AC-V09-Tumor-SM-9J463          	19	11031251	11034085	13	0.415460
AC-V09-Tumor-SM-9J463          	19	11034355	13211564	1129	0.000000
AC-V09-Tumor-SM-9J463          	19	13215897	13223633	18	-0.486693
AC-V09-Tumor-SM-9J463          	19	13226282	15343024	821	0.000000
AC-V09-Tumor-SM-9J463          	19	15349793	15383912	30	0.409980
AC-V09-Tumor-SM-9J463          	19	15466183	16552794	358	0.000000
AC-V09-Tumor-SM-9J463          	19	16590087	16625476	28	-0.340900
AC-V09-Tumor-SM-9J463          	19	16630165	18956930	1257	0.000000
AC-V09-Tumor-SM-9J463          	19	18958644	18971793	23	0.471429
AC-V09-Tumor-SM-9J463          	19	18972963	30314686	714	0.000000
AC-V09-Tumor-SM-9J463          	19	30414661	33089286	95	0.374681
AC-V09-Tumor-SM-9J463          	19	33090684	33617641	224	0.000000
AC-V09-Tumor-SM-9J463          	19	33623353	33655173	13	-0.386033
AC-V09-Tumor-SM-9J463          	19	33665126	35085470	227	0.000000
AC-V09-Tumor-SM-9J463          	19	35173802	35451898	39	0.381726
AC-V09-Tumor-SM-9J463          	19	35487195	35514249	39	0.000000
AC-V09-Tumor-SM-9J463          	19	35517047	35530607	11	0.312255
AC-V09-Tumor-SM-9J463          	19	35550708	35786886	120	0.000000
AC-V09-Tumor-SM-9J463          	19	35800775	35837140	31	-0.316243
AC-V09-Tumor-SM-9J463          	19	35843359	36033512	53	0.000000
AC-V09-Tumor-SM-9J463          	19	36033930	36049400	33	0.451859
AC-V09-Tumor-SM-9J463          	19	36050095	36243734	187	0.000000
AC-V09-Tumor-SM-9J463          	19	36243900	36248111	17	0.379148
AC-V09-Tumor-SM-9J463          	19	36250892	38870045	788	0.000000
AC-V09-Tumor-SM-9J463          	19	38872973	38893860	19	0.387793
AC-V09-Tumor-SM-9J463          	19	38895755	38995002	135	0.000000
AC-V09-Tumor-SM-9J463          	19	38995553	38997594	12	0.601883
AC-V09-Tumor-SM-9J463          	19	38998469	39127562	143	0.000000
AC-V09-Tumor-SM-9J463          	19	39191356	39220307	41	0.455969
AC-V09-Tumor-SM-9J463          	19	39221520	39234807	27	0.000000
AC-V09-Tumor-SM-9J463          	19	39261781	39282335	12	1.328889
AC-V09-Tumor-SM-9J463          	19	39292552	39322414	27	0.000000
AC-V09-Tumor-SM-9J463          	19	39328121	39332322	13	1.748458
AC-V09-Tumor-SM-9J463          	19	39334556	39760655	184	0.000000
AC-V09-Tumor-SM-9J463          	19	39787234	39826173	25	-0.305675
AC-V09-Tumor-SM-9J463          	19	39847731	39908334	64	0.366071
AC-V09-Tumor-SM-9J463          	19	39909468	39957387	50	0.000000
AC-V09-Tumor-SM-9J463          	19	39959503	39965044	24	0.562818
AC-V09-Tumor-SM-9J463          	19	39965385	41530345	546	0.000000
AC-V09-Tumor-SM-9J463          	19	41531570	41601848	31	0.433863
AC-V09-Tumor-SM-9J463          	19	41622266	41944321	177	0.000000
AC-V09-Tumor-SM-9J463          	19	41945806	42314937	58	0.416243
AC-V09-Tumor-SM-9J463          	19	42315277	42747458	227	0.000000
AC-V09-Tumor-SM-9J463          	19	42753892	42799345	41	0.491389
AC-V09-Tumor-SM-9J463          	19	42801519	42852624	54	0.000000
AC-V09-Tumor-SM-9J463          	19	42853851	42867414	37	0.506579
AC-V09-Tumor-SM-9J463          	19	42872814	44224104	215	0.000000
AC-V09-Tumor-SM-9J463          	19	44235828	44513324	88	0.393418
AC-V09-Tumor-SM-9J463          	19	44531303	45207566	198	0.000000
AC-V09-Tumor-SM-9J463          	19	45209138	45261802	21	0.819765
AC-V09-Tumor-SM-9J463          	19	45262874	49116631	1495	0.000000
AC-V09-Tumor-SM-9J463          	19	49119205	49139249	32	0.465166
AC-V09-Tumor-SM-9J463          	19	49142312	49464356	204	0.000000
AC-V09-Tumor-SM-9J463          	19	49464895	49473114	11	0.494055
AC-V09-Tumor-SM-9J463          	19	49473968	49983735	454	0.000000
AC-V09-Tumor-SM-9J463          	19	49993181	49995091	17	0.553620
AC-V09-Tumor-SM-9J463          	19	50000584	50308833	185	0.000000
AC-V09-Tumor-SM-9J463          	19	50309034	50312517	16	0.339652
AC-V09-Tumor-SM-9J463          	19	50312834	50333477	26	0.000000
AC-V09-Tumor-SM-9J463          	19	50333857	50342036	25	0.413956
AC-V09-Tumor-SM-9J463          	19	50354212	50785099	131	0.000000
AC-V09-Tumor-SM-9J463          	19	50789951	50885433	64	0.425170
AC-V09-Tumor-SM-9J463          	19	50902312	55179472	1068	0.000000
AC-V09-Tumor-SM-9J463          	19	55396939	55583628	60	-0.322896
AC-V09-Tumor-SM-9J463          	19	55590427	55623955	62	0.428106
AC-V09-Tumor-SM-9J463          	19	55624165	55649444	12	-0.313307
AC-V09-Tumor-SM-9J463          	19	55666200	55678018	20	0.000000
AC-V09-Tumor-SM-9J463          	19	55686020	55690573	11	0.311916
AC-V09-Tumor-SM-9J463          	19	55693273	55708786	21	0.000000
AC-V09-Tumor-SM-9J463          	19	55738933	55743350	11	0.657264
AC-V09-Tumor-SM-9J463          	19	55748189	58880699	809	0.000000
AC-V09-Tumor-SM-9J463          	20	459306	1317330	96	0.000000
AC-V09-Tumor-SM-9J463          	20	1352886	1532695	40	0.323288
AC-V09-Tumor-SM-9J463          	20	1616247	3172469	417	0.000000
AC-V09-Tumor-SM-9J463          	20	3180750	3202565	19	-0.463014
AC-V09-Tumor-SM-9J463          	20	3204110	3234467	40	0.000000
AC-V09-Tumor-SM-9J463          	20	3236859	3278824	20	-0.482975
AC-V09-Tumor-SM-9J463          	20	3285192	3726680	174	0.000000
AC-V09-Tumor-SM-9J463          	20	3729967	3736256	14	0.501761
AC-V09-Tumor-SM-9J463          	20	3739327	3778398	14	0.000000
AC-V09-Tumor-SM-9J463          	20	3780978	3785610	24	0.621918
AC-V09-Tumor-SM-9J463          	20	3802942	10394164	471	0.000000
AC-V09-Tumor-SM-9J463          	20	10536970	12990034	65	0.498434
AC-V09-Tumor-SM-9J463          	20	13030003	31017236	1510	0.000000
AC-V09-Tumor-SM-9J463          	20	31017858	31025143	12	0.768885
AC-V09-Tumor-SM-9J463          	20	31040811	32379325	453	0.000000
AC-V09-Tumor-SM-9J463          	20	32399466	32677713	20	0.397065
AC-V09-Tumor-SM-9J463          	20	32685324	33451353	183	0.000000
AC-V09-Tumor-SM-9J463          	20	33462940	33508944	20	0.383366
AC-V09-Tumor-SM-9J463          	20	33509267	33589395	109	0.000000
AC-V09-Tumor-SM-9J463          	20	33589996	33594380	11	0.400978
AC-V09-Tumor-SM-9J463          	20	33595445	34129936	197	0.000000
AC-V09-Tumor-SM-9J463          	20	34130144	34148131	34	0.442857
AC-V09-Tumor-SM-9J463          	20	34152834	35742548	526	0.000000
AC-V09-Tumor-SM-9J463          	20	35743740	35766373	11	-0.452446
AC-V09-Tumor-SM-9J463          	20	35769717	42198158	787	0.000000
AC-V09-Tumor-SM-9J463          	20	42200779	42331545	53	-0.368885
AC-V09-Tumor-SM-9J463          	20	42334000	43541496	171	0.000000
AC-V09-Tumor-SM-9J463          	20	43545514	43566834	23	-0.501370
AC-V09-Tumor-SM-9J463          	20	43567844	44006255	153	0.000000
AC-V09-Tumor-SM-9J463          	20	44037248	44050225	14	0.511546
AC-V09-Tumor-SM-9J463          	20	44053023	44567980	227	0.000000
AC-V09-Tumor-SM-9J463          	20	44569253	44578518	28	0.325440
AC-V09-Tumor-SM-9J463          	20	44578710	46280022	384	0.000000
AC-V09-Tumor-SM-9J463          	20	46281326	46295234	20	0.354130
AC-V09-Tumor-SM-9J463          	20	46301139	47621760	141	0.000000
AC-V09-Tumor-SM-9J463          	20	47626943	47634089	13	0.470646
AC-V09-Tumor-SM-9J463          	20	47635537	48568733	225	0.000000
AC-V09-Tumor-SM-9J463          	20	48699303	49203871	48	0.523875
AC-V09-Tumor-SM-9J463          	20	49204431	55111496	377	0.000000
AC-V09-Tumor-SM-9J463          	20	55206748	55777681	17	0.370450
AC-V09-Tumor-SM-9J463          	20	55801018	60912785	783	0.000000
AC-V09-Tumor-SM-9J463          	20	60912996	60921858	19	-0.466536
AC-V09-Tumor-SM-9J463          	20	60922086	61513768	202	0.000000
AC-V09-Tumor-SM-9J463          	20	61522509	61528350	16	0.543053
AC-V09-Tumor-SM-9J463          	20	61536953	62203740	289	0.000000
AC-V09-Tumor-SM-9J463          	21	9907492	33039690	720	0.000000
AC-V09-Tumor-SM-9J463          	21	33040893	33076241	28	0.560274
AC-V09-Tumor-SM-9J463          	21	33297074	34918687	425	0.000000
AC-V09-Tumor-SM-9J463          	21	34927699	34947975	23	0.410763
AC-V09-Tumor-SM-9J463          	21	34948201	47681327	2049	0.000000
AC-V09-Tumor-SM-9J463          	22	17443621	17611344	51	0.000000
AC-V09-Tumor-SM-9J463          	22	17646097	18178978	97	-0.306067
AC-V09-Tumor-SM-9J463          	22	18185158	51237572	5423	0.000000
AC-V09-Tumor-SM-9J464          	1	12227	12779695	2202	0.000000
AC-V09-Tumor-SM-9J464          	1	12780950	13840088	12	-0.397337
AC-V09-Tumor-SM-9J464          	1	13910597	35321578	4800	0.000000
AC-V09-Tumor-SM-9J464          	1	35331563	35370986	20	-0.562665
AC-V09-Tumor-SM-9J464          	1	35442947	43830681	2059	0.000000
AC-V09-Tumor-SM-9J464          	1	43831049	43852669	13	0.390044
AC-V09-Tumor-SM-9J464          	1	43853318	120512369	9231	0.000000
AC-V09-Tumor-SM-9J464          	1	149878200	149885394	18	0.477624
AC-V09-Tumor-SM-9J464          	1	149895623	149907254	24	1.044162
AC-V09-Tumor-SM-9J464          	1	149907598	150129211	58	0.477624
AC-V09-Tumor-SM-9J464          	1	150129682	150241212	46	1.000492
AC-V09-Tumor-SM-9J464          	1	150248210	151318798	568	0.477624
AC-V09-Tumor-SM-9J464          	1	151413402	151633340	54	1.059900
AC-V09-Tumor-SM-9J464          	1	151634748	151687005	43	0.477624
AC-V09-Tumor-SM-9J464          	1	151688098	152006278	123	1.339431
AC-V09-Tumor-SM-9J464          	1	152060021	152749206	36	0.477624
AC-V09-Tumor-SM-9J464          	1	152784921	153642708	127	1.042392
AC-V09-Tumor-SM-9J464          	1	153643400	153955774	206	0.477624
AC-V09-Tumor-SM-9J464          	1	153957259	154125350	71	0.000000
AC-V09-Tumor-SM-9J464          	1	154127522	154245254	106	0.597620
AC-V09-Tumor-SM-9J464          	1	154246076	154321596	71	0.000000
AC-V09-Tumor-SM-9J464          	1	154401922	154422458	17	1.038851
AC-V09-Tumor-SM-9J464          	1	154427059	154924013	141	0.000000
AC-V09-Tumor-SM-9J464          	1	154924399	155247661	333	0.447723
AC-V09-Tumor-SM-9J464          	1	155252633	160786655	1943	0.000000
AC-V09-Tumor-SM-9J464          	1	160789166	161176389	230	0.313957
AC-V09-Tumor-SM-9J464          	1	161179105	174952042	1845	0.000000
AC-V09-Tumor-SM-9J464          	1	174959138	174992546	19	0.496312
AC-V09-Tumor-SM-9J464          	1	175037071	181708389	852	0.000000
AC-V09-Tumor-SM-9J464          	1	181721129	181759692	31	0.376316
AC-V09-Tumor-SM-9J464          	1	181764180	182920604	197	0.000000
AC-V09-Tumor-SM-9J464          	1	182922348	183496828	128	0.366480
AC-V09-Tumor-SM-9J464          	1	183498179	201196338	1479	0.000000
AC-V09-Tumor-SM-9J464          	1	201253034	201758922	120	0.302941
AC-V09-Tumor-SM-9J464          	1	201759707	201973626	124	0.000000
AC-V09-Tumor-SM-9J464          	1	201974846	201984453	17	0.938527
AC-V09-Tumor-SM-9J464          	1	202092723	209956981	1872	0.000000
AC-V09-Tumor-SM-9J464          	1	209961991	210012475	26	0.473481
AC-V09-Tumor-SM-9J464          	1	210014402	214501069	440	0.000000
AC-V09-Tumor-SM-9J464          	1	214504415	214788373	44	0.336579
AC-V09-Tumor-SM-9J464          	1	214792039	232162300	2202	0.000000
AC-V09-Tumor-SM-9J464          	1	232535021	232601164	30	0.605292
AC-V09-Tumor-SM-9J464          	1	232607276	247769819	1517	0.000000
AC-V09-Tumor-SM-9J464          	2	669677	65659123	6823	0.000000
AC-V09-Tumor-SM-9J464          	2	66665095	68270187	31	0.433067
AC-V09-Tumor-SM-9J464          	2	68273177	85108163	1869	0.000000
AC-V09-Tumor-SM-9J464          	2	85133243	85532528	30	0.386938
AC-V09-Tumor-SM-9J464          	2	85533490	153000529	5914	0.000000
AC-V09-Tumor-SM-9J464          	2	153001473	153479071	34	0.418216
AC-V09-Tumor-SM-9J464          	2	153482076	153616356	88	0.000000
AC-V09-Tumor-SM-9J464          	2	154335081	155302368	25	-0.328514
AC-V09-Tumor-SM-9J464          	2	155303265	159389830	171	0.000000
AC-V09-Tumor-SM-9J464          	2	159477635	160084478	81	0.354480
AC-V09-Tumor-SM-9J464          	2	160085412	160843871	214	0.000000
AC-V09-Tumor-SM-9J464          	2	160862334	161349876	57	0.368644
AC-V09-Tumor-SM-9J464          	2	162017923	176948506	2004	0.000000
AC-V09-Tumor-SM-9J464          	2	176958401	177465780	65	0.514016
AC-V09-Tumor-SM-9J464          	2	178080391	179196334	129	0.000000
AC-V09-Tumor-SM-9J464          	2	179197483	179209089	11	0.490410
AC-V09-Tumor-SM-9J464          	2	179214118	196912225	1980	0.000000
AC-V09-Tumor-SM-9J464          	2	196913130	242447873	7185	-0.574801
AC-V09-Tumor-SM-9J464          	3	2861267	14712703	1610	0.000000
AC-V09-Tumor-SM-9J464          	3	14724706	14974674	71	-0.321826
AC-V09-Tumor-SM-9J464          	3	15046122	56682923	7783	0.000000
AC-V09-Tumor-SM-9J464          	3	56694864	57154341	83	0.366086
AC-V09-Tumor-SM-9J464          	3	57199314	57908752	246	0.000000
AC-V09-Tumor-SM-9J464          	3	57911656	58196635	109	0.387528
AC-V09-Tumor-SM-9J464          	3	58253074	126229639	4663	0.000000
AC-V09-Tumor-SM-9J464          	3	126236564	126291388	21	-0.526606
AC-V09-Tumor-SM-9J464          	3	126349780	133914026	1485	0.000000
AC-V09-Tumor-SM-9J464          	3	133921718	134197559	22	0.348185
AC-V09-Tumor-SM-9J464          	3	134201748	136574543	203	0.000000
AC-V09-Tumor-SM-9J464          	3	136647071	136714400	16	0.778126
AC-V09-Tumor-SM-9J464          	3	136729067	149051171	1062	0.000000
AC-V09-Tumor-SM-9J464          	3	149089656	149470076	32	0.601357
AC-V09-Tumor-SM-9J464          	3	149479400	168547032	1210	0.000000
AC-V09-Tumor-SM-9J464          	3	168802833	169487310	45	0.503393
AC-V09-Tumor-SM-9J464          	3	169492351	188478072	1787	0.000000
AC-V09-Tumor-SM-9J464          	3	188590553	190167600	85	0.540769
AC-V09-Tumor-SM-9J464          	3	190282144	197896723	662	0.000000
AC-V09-Tumor-SM-9J464          	4	1066661	187630981	13681	0.000000
AC-V09-Tumor-SM-9J464          	5	914578	5140881	66	0.000000
AC-V09-Tumor-SM-9J464          	5	5146570	13781070	506	0.327041
AC-V09-Tumor-SM-9J464          	5	13786462	13928289	83	0.000000
AC-V09-Tumor-SM-9J464          	5	13931355	17276011	276	0.996966
AC-V09-Tumor-SM-9J464          	5	19473827	180795228	14506	0.000000
AC-V09-Tumor-SM-9J464          	6	1101507	9977801	627	0.000000
AC-V09-Tumor-SM-9J464          	6	10393794	10430489	20	0.628307
AC-V09-Tumor-SM-9J464          	6	10749477	18236833	625	0.000000
AC-V09-Tumor-SM-9J464          	6	18244834	20102645	42	0.408757
AC-V09-Tumor-SM-9J464          	6	20109982	25972329	445	0.000000
AC-V09-Tumor-SM-9J464          	6	25973306	26087746	16	0.339333
AC-V09-Tumor-SM-9J464          	6	26091334	26094639	13	0.000000
AC-V09-Tumor-SM-9J464          	6	26096677	26285729	45	0.302744
AC-V09-Tumor-SM-9J464          	6	26368497	31133944	939	0.000000
AC-V09-Tumor-SM-9J464          	6	31134142	31170594	11	-0.449493
AC-V09-Tumor-SM-9J464          	6	32902746	33131597	77	0.000000
AC-V09-Tumor-SM-9J464          	6	33132252	33162829	126	-0.383004
AC-V09-Tumor-SM-9J464          	6	33163243	46793232	3296	0.000000
AC-V09-Tumor-SM-9J464          	6	46797310	47749934	149	0.302547
AC-V09-Tumor-SM-9J464          	6	47754372	55441967	696	0.000000
AC-V09-Tumor-SM-9J464          	6	55443855	56819404	253	0.316317
AC-V09-Tumor-SM-9J464          	6	56846730	71501474	506	0.000000
AC-V09-Tumor-SM-9J464          	6	71508442	72006522	26	0.419986
AC-V09-Tumor-SM-9J464          	6	72011754	84930889	1184	0.000000
AC-V09-Tumor-SM-9J464          	6	85447129	86224349	41	0.315531
AC-V09-Tumor-SM-9J464          	6	86227595	105816901	1267	0.000000
AC-V09-Tumor-SM-9J464          	6	105821455	106634553	28	0.471722
AC-V09-Tumor-SM-9J464          	6	106649966	128318135	1996	0.000000
AC-V09-Tumor-SM-9J464          	6	128324377	128841505	46	0.349562
AC-V09-Tumor-SM-9J464          	6	129204504	155776265	2969	0.000000
AC-V09-Tumor-SM-9J464          	6	157100607	157963779	51	0.377496
AC-V09-Tumor-SM-9J464          	6	158049553	169640689	1157	0.000000
AC-V09-Tumor-SM-9J464          	6	169642055	170047966	29	0.342874
AC-V09-Tumor-SM-9J464          	6	170049371	170844495	127	0.000000
AC-V09-Tumor-SM-9J464          	6	170846430	170892837	32	0.441428
AC-V09-Tumor-SM-9J464          	7	716864	12683940	1391	0.000000
AC-V09-Tumor-SM-9J464          	7	12684330	13950932	20	0.457165
AC-V09-Tumor-SM-9J464          	7	13971374	26779585	998	0.000000
AC-V09-Tumor-SM-9J464          	7	26883758	27283078	51	0.522475
AC-V09-Tumor-SM-9J464          	7	27284925	69064950	2982	0.000000
AC-V09-Tumor-SM-9J464          	7	69364486	70255984	36	0.404052
AC-V09-Tumor-SM-9J464          	7	70598028	100490441	4267	0.000000
AC-V09-Tumor-SM-9J464          	7	100491873	100694964	66	-0.398151
AC-V09-Tumor-SM-9J464          	7	100696430	124499168	2193	0.000000
AC-V09-Tumor-SM-9J464          	7	124503696	126883260	31	-0.349956
AC-V09-Tumor-SM-9J464          	7	127015090	134871069	1210	0.000000
AC-V09-Tumor-SM-9J464          	7	134871923	134931456	34	0.587981
AC-V09-Tumor-SM-9J464          	7	134936623	144708096	1256	0.000000
AC-V09-Tumor-SM-9J464          	7	145814067	152551640	1105	-0.746730
AC-V09-Tumor-SM-9J464          	7	154002579	158282479	369	0.000000
AC-V09-Tumor-SM-9J464          	8	29093	99170501	7790	0.000000
AC-V09-Tumor-SM-9J464          	8	99205320	99266317	21	0.632242
AC-V09-Tumor-SM-9J464          	8	99441643	101727831	336	0.000000
AC-V09-Tumor-SM-9J464          	8	101730118	103220515	67	0.305498
AC-V09-Tumor-SM-9J464          	8	103225119	114612667	828	0.000000
AC-V09-Tumor-SM-9J464          	8	116427314	129021202	945	0.847732
AC-V09-Tumor-SM-9J464          	8	130761773	133851829	321	0.481252
AC-V09-Tumor-SM-9J464          	8	133855122	134147040	115	0.840454
AC-V09-Tumor-SM-9J464          	8	134203458	134274412	32	1.464040
AC-V09-Tumor-SM-9J464          	8	134276897	139145043	86	0.840454
AC-V09-Tumor-SM-9J464          	8	139149505	145235426	957	0.481252
AC-V09-Tumor-SM-9J464          	9	14940	117668181	8413	0.000000
AC-V09-Tumor-SM-9J464          	9	117783548	119161065	87	0.358021
AC-V09-Tumor-SM-9J464          	9	119187907	141124256	5686	0.000000
AC-V09-Tumor-SM-9J464          	10	415432	135215751	13876	0.000000
AC-V09-Tumor-SM-9J464          	11	131373	8640515	2182	0.000000
AC-V09-Tumor-SM-9J464          	11	8642119	8705903	37	0.362349
AC-V09-Tumor-SM-9J464          	11	8706448	19253920	1822	0.000000
AC-V09-Tumor-SM-9J464          	11	19256070	20178238	78	0.488443
AC-V09-Tumor-SM-9J464          	11	20178787	33581457	781	0.000000
AC-V09-Tumor-SM-9J464          	11	33583281	33743993	41	0.485296
AC-V09-Tumor-SM-9J464          	11	33763632	47497075	1598	0.000000
AC-V09-Tumor-SM-9J464          	11	47498513	47600957	38	0.319465
AC-V09-Tumor-SM-9J464          	11	47602554	56805742	330	0.000000
AC-V09-Tumor-SM-9J464          	11	56950159	57100331	31	0.383004
AC-V09-Tumor-SM-9J464          	11	57100625	61643475	1272	0.000000
AC-V09-Tumor-SM-9J464          	11	61643664	61727517	56	-0.429429
AC-V09-Tumor-SM-9J464          	11	61730621	66313476	1785	0.000000
AC-V09-Tumor-SM-9J464          	11	66314257	66367109	69	0.315334
AC-V09-Tumor-SM-9J464          	11	66372889	66995634	228	0.778991
AC-V09-Tumor-SM-9J464          	11	66999431	67288632	329	1.593784
AC-V09-Tumor-SM-9J464          	11	67770645	75319369	1788	0.000000
AC-V09-Tumor-SM-9J464          	11	75379416	76207770	101	1.496803
AC-V09-Tumor-SM-9J464          	11	76224581	76572125	73	0.794728
AC-V09-Tumor-SM-9J464          	11	76579273	102667522	1861	0.000000
AC-V09-Tumor-SM-9J464          	11	102667895	102980498	69	0.323793
AC-V09-Tumor-SM-9J464          	11	102984967	119549477	2832	0.000000
AC-V09-Tumor-SM-9J464          	11	119879463	120317219	71	0.439461
AC-V09-Tumor-SM-9J464          	11	120317796	123301874	332	0.000000
AC-V09-Tumor-SM-9J464          	11	123396879	123481046	28	0.468575
AC-V09-Tumor-SM-9J464          	11	123483572	134134856	1353	0.000000
AC-V09-Tumor-SM-9J464          	12	78939	10525832	2296	0.000000
AC-V09-Tumor-SM-9J464          	12	10531306	11036816	107	0.330186
AC-V09-Tumor-SM-9J464          	12	11061899	12514285	109	0.000000
AC-V09-Tumor-SM-9J464          	12	12588721	13029044	46	0.325957
AC-V09-Tumor-SM-9J464          	12	13364524	29474859	1490	0.000000
